chunk_id,window_start,window_end,text,,,,,,binary_hit,confidence
77,2:34:00,2:36:00,"[02:34:00–02:34:30]
target for MAP will align exactly with the 2028 target for STAR, and then we'll backward map from
there based on where we are today and where we are in the future. And that will ensure that the
proficiency metrics in MAP will get us to where we need to go for the proficiency measures in STAR.
Then, if you look at 1.2 and 2.2, they're also proficiency measures, but they're only focused on NES
schools. So NES schools have historically been behind the district and proficiency.

[02:34:30–02:35:00]
So the way we set targets for them is we said they must grow as fast as the full district. So if the
full district is on track to meet that end of the year STAR goal, NES campuses also have to grow at
that same rate of proficiency as the full district does as a way to make sure that the NES campuses
keep us moving in alignment with the STAR goal. So the growth of the full district matches the
growth targets of NES.

[02:35:00–02:35:30]
Then the last bucket of GPMs is sometimes we have a GPM that doesn't align with the STAR goal
because it's just a different type of metric. So the overall goal, actually, what we just did today
is a good example. In goal three, goal three, the overall goal is TSI readiness, which is typically
looked at in 11th grade and IBC attainment. But we actually looked at four through eighth grade map.
So we didn't have a goal three to connect our map goals with.

[02:35:30–02:36:00]
So, in that situation, what we did is we said, what is a rigorous proficiency goal to set for a
district? We looked at the state scores, we looked at all urban district scores, and we looked at
NAPE. And across the board, if we grow two percentage points and proficiency, we far outperform all
of those three categories. State growth or state increases in proficiency, urban district increases
in proficiency, and NAPE increases in proficiency. So two percentage points was a rigorous target to
set for all of those proficiency metrics.",,,,,,1,5
78,2:36:00,2:38:00,"[02:36:00–02:36:30]
Efficiency metrics where we didn't actually have our own goal to directly connect to. Does that make
sense? Yes. Those are the three methodologies that were used in this proposal. Philosophical
question. And this is for you, or as superintendent. But when you describe the monitoring and the
grow goals for our NES campuses, if they're um incrementally increasing at the same rate as the full
district, one of our goals here is to close the achievement gap. And so I'm wondering if one of you
can address that.

[02:36:30–02:37:00]
I have one thought is they actually have to grow more sometimes to even reach proficiency growth. So
to increase, we have higher volumes of students that are not meeting um grade level expectations. So
to increase their um their proficiency levels at meets expectations are above, you still have to see
um a lot of growth and sometimes more than a year's worth of growth for those students to meet
proficiency levels. So it's a prof the the NES.

[02:37:00–02:37:30]
metrics are proficiency metrics, which oftentimes requires significant growth because they've been
so behind in proficiency levels. And two two other things. And so asking them to really outpace
kids.

[02:37:30–02:38:00]
who are already proficient is is probably a little uh unrealistic. The the last thing I would say is
you know, there's not just this metric. We look at other metrics, and you can see in the last exams
in NWA and STAR are uh kids who are behind are growing more uh than the than the proficient kids,
and that's for a lot of reasons. Uh we are overcoming some of that, so we are closing the gap. And
I'm not disagreeing with that, I'm just asking if if that's the purpose, which it is, how does that
reflect in the",,,,,,1,5
79,2:38:00,2:40:00,"[02:38:30–02:39:00]
That reflect in this? And if the answer is that it's because to achieve the like in 1.2, achieve 49%
of grade three students meeting grade level, it's more, it's actually more of a growth uh than
achieving 56% in our overall um set of kids, then that I think answers my question. Thank you. Any
other questions? Just go ahead. Oh. Ladies first.

[02:39:00–02:39:30]
I just had a question. Thank you, Chief Hole, on timing. I just want to make sure I'm following
here. Because you know, as the executive summary states, we um just uh updated GPMs and two months
ago. So the and I remember this as uh a point for me personally because I remember the conversation
around the linking study we had was tied to um like a 2020 version of STAR previously, I think, and
and that was um

[02:39:30–02:40:00]
um kind of an asterisk to us understanding how well it would um a map would actually forecast how
well students did on star so this new calibration st study is that we're calling it was released or
sorry linking study was released in july of 2024 yes okay so just understanding process of how you
and your team work why didn't we do this before we updated goals in March so I mean that's just my
question because it seems like we're redoing something we just did and I",,,,,,1,5
80,2:40:00,2:42:00,"[02:40:00–02:40:30]
just want to call the thing a thing. It is a good question. We knew about the linking study, and we
knew it we were gonna have to make sure that the projections followed. We just were very set on not
changing historical data at the time. We used the data that we reported out historically in 2324 to
set our targets. We had to go recalculate all historical data to do this, and you know, we just
didn't we set the targets based on the actual data that we saw at twenty three-24 end of year.

[02:40:30–02:41:00]
So in retrospect, we would have updated all 2324 data sooner, but we didn't change the data that we
knew we reported out to the public accurately at end of year at the time we set the targets. Okay,
so now we've done that. We have done that. Okay. So these targets, so this so we re ran all 2324
data based on the new linking study. Um and actually that's why um you heard some of the questions
around did the end of year results from last year

[02:41:00–02:41:30]
change and the answer is yes, based on the new linking study. So the new linking study set different
cut points for for um how students were projected to meet STAR to again ensure that map stays
aligned to STAR, the map projections stay aligned to star. And I guess that's the question that
Audrey asked, and I want to re ask it so I make sure I'm clear. Um now that we're having this
conversation. So, how did that recalculation impact end of year results? Yeah.

[02:41:30–02:42:00]
Yeah, 23, 24 end of year assessment results. It did increase them. So our scores last year, we had a
higher percentage of students who were projected to meet STAR. There's a lot of things you could
think about that. I think one thing is when when TEA released the new STAR test, they did things
that I think some would say increased the rigor of the test. And so when MAPS linking study was
released, the cut points for what were projected to meet on STAR were lower.",,,,,,1,4
81,2:42:00,2:44:00,"[02:42:30–02:43:00]
Star were lowered. And so more of our students met them, which showed an increase in projections.
But because we've updated historical data with the new linking study, it should be equally rigorous
for us to hit those targets because the old data has now been updated to the same cut points that
are required as any new data going forward. Okay, yeah, I mean that's a great story that we did
better than we thought, right? I I just want to make sure I'm Yes, yeah. Thank you.

[02:43:00–02:43:30]
Adam, you want to go ahead? Oh, just one little thing. Thank you again for your presentation. Guess
my mic isn't on. Thank you again for your presentation. Um, I was just trying to marry a couple
things. Um, so on 4.3, is it true that we're looking at third through eighth? Fourth through eighth.
Yes. Um 4.3, let me go back. Um 4.3 was a metric that was not changed in March. So we actually
didn't update the metric. Um

[02:43:30–02:44:00]
That metric was always third through eighth, but because it was a map metric, we had to change the
target itself. So 4.3 actually wasn't on one of the lists that we just updated. It got added because
of the linking study update. So 4.3 historically, whenever we looked at the the GPMs, one of the
things we did was focus on GPMs that had CGI within them, and this wasn't one of those. This one
also hadn't reached our.",,,,,,1,5
82,2:44:00,2:46:00,"[02:44:00–02:44:30]
2028 goal. So when we actually looked collectively at all GPMs, this wasn't one that we touched at
that time. We brought it back again because it was a proficiency metric and therefore impacted by
the linking study. Got it. Thank you. Well, that's a thank you again for the information. You know
what makes it challenging, obviously, when we're changing metrics, it's hard for us to for me. I'll
say I won't speak for the board for me to kind of track our real progress. So that's that's
challenging. But I want to talk about the 2028 uh goal that we're

[02:44:30–02:45:00]
Go that we're trying, the target that we're trying to reach. So if I look at the ones that were
approved in March, or 1.3 in particular, uh our target was fifty, uh let's see, I'm sorry, give me
one second. Uh yeah, one point three, our target was fifty-six, the new proposed target is fifty-
one, which seems to be fewer. Less, I mean a smaller amount. So tell me the the logic behind that,
because if I'm just taking math, right, basic math, right? 1.3, uh our uh baseline was forty-one
percent, our target ultimate fire it was fifty-six percent, that's a fifteen percent increase. But
here we're only seeing a nine percent ask. So tell me about those. That's because when we were
trying to

[02:45:00–02:45:30]
set targets the first time, we were really anchored on let's make sure for GPMs, our target whenever
possible and whenever it makes sense, aligns directly to the overall goal. So I think goal one and
goal two are good examples. We're 1.1 and 2.1. They are proficiency map metrics, and that aligns
directly with a proficiency STAR goal, and therefore the 2028 target and the overall goal matches
the overall goal for the GPM. We tried we originally said let's follow.

[02:45:30–02:46:00]
that methodology in 1.2 and 2.2. But when we actually looked at it, that requires a proficiency jump
just for NES schools that is far outpacing what we think is is is potentially achievable for NES
proficiency. Because if we think about the bands, right, we have does not um does not meet
approaches meets. We have much higher volumes of kids in the does not meet than in our PUA campuses.
So to set uh to have",,,,,,1,5
83,2:46:00,2:48:00,"[02:46:00–02:46:30]
our NES campuses jump to the same proficiency level as the overall district was it was a pr a really
high percentage point jump. So in this version, for NES campuses, when we said, hey, we're looking
at just NES campuses, we want them to grow proficiency. We want to keep that target high, but we're
gonna keep them on pace to grow at the same rate as the district. So you actually can see here is in
1.1, and the the target, they um uh right now the uh end of year actual is 47 and they jumped to 56
by the end of

[02:47:00–02:47:30]
the year in 1.1, that's nine percentage points of growth. If you look at 1.2, just NES, they start
at 40 and jump to 49, that's also nine percentage points growth. So we had them follow the same
growth rate that's expected of the district. Yep. I was asking about 1.3 in particular. Oh, I think.
And there's there's other there's other GPMs as well. Um so yeah, so 1.3 the second grade. Um that's
a second grade proficiency metric, and and so we're projecting at in second grade.

[02:47:30–02:48:00]
what they're going to do by the end of third grade. So to say at the end of second grade they're at
the same prof um proficiency level as end of third, I we said that that that's a big jump for second
graders to get to the same to grow at the same rate as third graders in proficiency. So that's where
we said this metric doesn't actually directly align to the overall star goal. So then we focused
back on the methodology of the two percentage points proficiency increase in a given year for a
given group of students.",,,,,,1,5
84,2:48:00,2:50:00,"[02:48:00–02:48:30]
Which it which was back to the same methodology we took with you know 3.4 and 3.5 where the metric
itself didn't directly align to the goal. Just be clear, we're not changing the goals. No, just the
project pro just the measures. Yes, no, getting to the goal, trying to align with the new data that
was that was that was um uh connected with this this uh updating of the data relative to to to
matching what star might look like, right? Correct. None of the the GPMs that we're talking about
now have changed from previous. It's just what

[02:48:30–02:49:00]
we said as the 25, 26, 27, and 28 target. Okay. Anybody else? Okay. Um let's uh so may I have a
motion to approve item five, consideration of an approval of the new goal progress measure targets.
Oh what I'd like to say something. Go ahead. Well get your motion. Uh go ahead. Uh we have a mo um a
motion and a second. So is there any other uh questions or comments? I guess there is. Uh yes. Yes.
I um I will say I specifically talk to our coach about

[02:49:00–02:49:30]
these. I think she answered, or we can answer um as well, but I specifically asked her if she
supports this um and has done the math herself, and she said yes. So good to know. Okay. Let's go
ahead and please vote then.

[02:49:30–02:50:00]
Uh the motion passes uh with one abstention and one no. Okay, the next item is item uh item eleven,
I believe, which we pulled uh and that relates to the approval of the district wide use of district
developed curriculum. Is there a uh that was pulled? Um I I believe uh Yes, thank you. Uh Martinez?
Yes, thank you, uh Mr. President.",,,,,,0,5
85,2:50:00,2:52:00,"[02:50:00–02:50:30]
Uh they answer some of the questions um in the QA when we got this past Monday. Give me one second,
let me pull them up real quick. Um I know we've talked about, Superintendent, you've talked about
how teachers have a lot of opportunities to provide feedback, which is fantastic, uh, through the
process. Some of the the the response to the question was about some of the recommendations that
they suggested. I guess the question I would have is of those recommendations, what has been
implemented um throughout? Um I know there was a reference to GT uh further instruction for tier, uh
tier one. Um can you just

[02:51:00–02:51:30]
Um can you discuss maybe perhaps the other recommendations to what extent have they been
implementing? Um yes, I could pull that QA, but one of the things, for example, was the integration
of novels. Um and so in third through eighth right now, all campuses are reading a novel. Um and uh
in uh fourth and fifth they already had one novel in the curriculum. We've added a new one. Uh and
then next so everyone's going through that right now, and then in next year we're looking at a
second, uh especially in sixth through tenth. Um and so we

[02:51:30–02:52:00]
even actually we we run these focus groups generally around the spring to prepare for all of the
writing for the following year. Um but that one in particular we implemented more quickly as one
example. And I know you've mentioned in the past that we don't go through the state because we would
have to then suspend any changes or hold off. Is that correct? All right? It's one of many reasons.
So um so I appreciate again the fact that we're we're making these changes on an ongoing basis. Um
can you share with me a little bit about how we actually",,,,,,0,5
86,2:52:00,2:54:00,"[02:52:00–02:52:30]
make those corrections. Who makes them? What resources do we have, whether external or internal
people, companies, vendors that help us to kind of create this curriculum? The majority of the
changes are implemented by our HISD curriculum design team. So we have dedicated writers for every
content area and grade band, and in some instances multiple writers. So all of those groups of
people come together.

[02:52:30–02:53:00]
And then we have two or three additional people that come together for what we call a brain trust
who also give feedback on every single lesson that's produced, vetted to make sure it's out there.
And then all of those writers will typically go and walk campuses. So that's one good way where they
can they can visually see how the curriculum is being implemented based on what they're writing.
That allows them to continuously improve. And then we have Mr. Miles and Chief Massey continuously
calling us and giving us feedback for how we can improve.

[02:53:00–02:53:30]
So one example of an improvement is I'm sure he does. We welcome it. One example of an improvement
is you know, our writers add a lot in a lot of resources and materials into the presentations for
our teachers. And one of the things we also want to make sure teachers do is get directly to that
learning objective. So we've actually done things to make adjustments in the materials themselves to
help them get right to that learning objective right away. Sometimes that actually requires removing
stuff, sometimes it requires

[02:53:30–02:54:00]
visual cues to help them know how to stay paced and stay on track. So everything from you know, like
high-level agenda slides to clear breaking points in the presentation where we're saying, hey, this
section should take about 15 minutes. This section should make take about 20 minutes. Visual cues to
help the teacher with pacing, so that as we're walking and we're seeing, hey, they're they're we we
want to see them get to the learning objective faster and get through the lesson so that kids can
get that in-depth independent practice by the end of every class period.",,,,,,0,5
87,2:54:00,2:56:00,"[02:54:00–02:54:30]
period then those things we can embed into the curriculum that to again help that teacher. So those
are examples of things that we've done real time as we um as we hear them and see them based on
implementing in the field. And and if I can add, I I talked last time about the close integration of
curriculum and instruction instructional practices. That's the real magic. It's a huge undertaking.
It's been improved over the last two years. We're still working on it. It's not riddled with
mistakes. It's a really good curriculum.

[02:54:30–02:55:00]
Curriculum. And even today, we're working on the nuance of this close integration of curriculum and
instruction. I was at Shady Dale. They were doing a great job. The curriculum was good, except
fourth grade language arts. The differentiation between the L the learners and the S2s, the kids who
are secured and proficient, was not as strong as it should be. I picked up the phone, I called Paige
so that they could work on it. And that happens, you know, so that we perfected. It wasn't that it
was bad.

[02:55:30–02:56:00]
It wasn't there wasn't a mistake, it just wasn't as tight of differentiation. And as a result of
that, and because we provide all of these materials, uh, you asked earlier the schools that are
using the numbers. So 214 campuses are using the curriculum in at least five or more subjects next
year. Will use it next year, 214 in five or more subjects. An additional 41 campuses are using the
curriculum in one to four subjects.",,,,,,0,5
88,2:56:00,2:58:00,"[02:56:00–02:56:30]
And only five campuses are not using the HISD curriculum at all, not counting the uh early childhood
centers. There's a couple, and then there's Robert Roberts Elementary School, Culture Elementary
Elementary School, and Lamar High School. So, and that most of that, because there's only 130 NES
schools where it's required, is because the teachers in the schools want to use it. And uh they
don't have to, and and they're using it. It's a good curriculum and

[02:56:30–02:57:00]
And it will continue to be a strong curriculum. And we will pay for Amplify, Eureka, and those
others that are on our approved list, but they're choosing this. That's good. I have one more
question, but I forgot. Thank you. Any other questions? Okay. Can we get a motion to approve item 11
approval of the district wide use of district developed curriculum? We have a motion, a second.
Let's go ahead and vote.

[02:57:00–02:57:30]
The motion passes. All yes. Okay. Okay, we are going to take a break. Um I know a lot of people have
been sitting here for three hours, so uh uh we're gonna take about a fifteen-minute break and we'll
be back in a few minutes.

[02:57:30–02:58:00]
Okay, we're uh ready to get started again. Let's go ahead and uh get started. Uh we will now hear
from our remaining uh registered speakers, beginning with those who are in person uh for both the
agenda and the hearing from the community. Uh they will be followed by our speakers who are in Zoom.
We'll call the uh we will call in-person speakers to the microphone groups, beginning with speakers
number one through ten. We have seats in the front row uh now reserved for the neck for uh those
folks in the next group. Uh",,,,,,0,5
89,2:58:00,3:00:00,"[02:58:00–02:58:30]
of speakers as well, so please occupy those seats if you're up next. Uh please state your full name
uh before you begin your remarks, and please come to the microphone in the number uh order of group
B. Thank you. I'm sorry to interrupt. Um Go ahead. Dr. Benzone is Adidas Sage Bittner available?
We're calling for student. Yes, okay, she is. And then we have in-person speakers before we come
back to the street. Okay, well let's go ahead and do that one. One student. Perfect. Go ahead. All
right, thank you. Thank you. Sorry.

[02:58:30–02:59:00]
Go ahead. Hi, my name is Azita Sage Bittner. Happy Teacher Appreciation Week. I've had awesome
teachers in HISD, certified and experienced teachers, not subs. They've helped me learn math. They
helped me learn math, reading, and writing, but also how to work in teams, lead, and be kind. My mom
was one of those teachers. She had a doctorate, tutors at kids in math, coaches volleyball, and
really understands how kids learn. But you took her out of the classroom last year because she spoke
up. And you continue to reassign or fire others who challenge you or authority.

[02:59:30–03:00:00]
Challenge your authority. I'm just a kid, but I know that firing great teachers hurts kids. My
friends and younger grades deserve amazing teachers too, not long term subs for hard classes. Even
high schoolers are saying the same thing. You're not listening. Mr. Miles isn't helping. You should
give him a pink slip. And maybe look in the mirror too. Thanks again for appreciating teachers. The
best way to do that is to stop pushing them out. Thank you. Thank you.",,,,,,0,5
90,3:00:00,3:02:00,"[03:00:00–03:00:30]
Thank you. In person speakers. Jackie Anderson. Good evening, everyone. I am Jackie Anderson,
president of the Houston Federation of Teachers. Today we honor our teachers not for the lessons
they taught, but for the strength they've shown. In a year where creativity was stifled, where we
were not given the space to teach freely, and we're constant interruptions every four minute spots,
every disruptive IRT visit.

[03:00:30–03:01:00]
That made their jobs harder and they never should have been. You still showed up. You stood tall,
focused on your students, and gave your best. Through the frustration, exhaustion, and lack of
support, you continue to care, to teach, and to lead with grace. That was not professionalism. It's
hard. To every teacher who pushed through when it wasn't easy, when it would be would have been
easier to walk away, thank you. You have done a fine job. You have done a remarkable one. We see
you, we appreciate you.

[03:01:00–03:01:30]
and we thank you deeply. Happy Teacher Appreciation Week from the Houston Federation of Teachers.
Thank you. Speakers two through nine. Next. Good evening. Good evening to my fellow educators. I'm
Dr. Coretta Malle Fonteno. And I'm here to I stand here today with the deepest respect for all the
educators who serve the children of Houston.

[03:01:30–03:02:00]
ISD. To be an educator in any capacity is one of the highest acts of public service any individual
could give to society. I sincerely appreciate those educators who lead with love and have a pure
desire to serve all the kids in HISD. Though times may be difficult as you give your very best each
day while navigating such tyrannical working conditions in classrooms and offices across this
district in its Project 2025 form.",,,,,,0,5
91,3:02:00,3:04:00,"[03:02:00–03:02:30]
five form please know that the good work you do your pure efforts the good work that you do you pour
your efforts into the I'm sorry please know that the good work your your um your pure efforts into
daily into the daily uh lives of kids has not gone unnoticed thank you we in the community see you
we thank you and we pray for your continued success through these perilous times during teacher
appreciation week

[03:02:30–03:03:00]
when teachers are being dishonored in Houston ISD. HFT and the Houston community stand with you. We
see you and we believe that your faithful efforts will be rewarded. We honor your service and
sacrifice for the sake of the students in Houston ISD. One morning. Take that mic, would you? Thank
you. Jane Taylor. Please go ahead and respect the next speaker. Thank you. He was speaking. Hello
boy.

[03:03:00–03:03:30]
Hello, board. Um, my name is Jane Taylor, and I'm a proud HISD grad and a parent of two students who
attend Hamilton Middle School. Um, my question to the board today is about should should a child's
zip code determine the quality of their education? The answer for me should be is a resounding no.
My family is from what we call South Park, Texas. I know a lot of you are not from Houston. I'm a
Houstonian. Um, and it's a working class community, um, the home of the fighting um the mighty
Falcons and starting writers. Um, back when we had

[03:03:30–03:04:00]
schools that we could be proud to be educated at. I believe every student in every zip code in every
neighborhood in Houston should have a great public education experience. For me, that looks like
students having proper resources that they need to learn, rigorous education standards that prepare
them for a competitive future, and lasting and lastly investing in school culture, which so many
kids today talked about being missing from our school. Thank you. Thank you. Your time is up. Okay,
thank you. Thank you.",,,,,,0,5
92,3:04:00,3:06:00,"[03:04:30–03:05:00]
but I think I know my time is up, but I want to also say this isn't just about policy, it's about
purpose as an HLC parent and Houston resident. I believe we must develop schools that reflect the
potential of every child. Thank you. Thank you. Do you guys have the resources I sent in or the
copies? Okay. Um can I get two minutes? No, you can uh it's one minute for speaker. Go ahead.

[03:05:00–03:05:30]
I do agree I should not be on my campus next year. I do not agree I should not be here at Houston
ISD. I'm a strong teacher capable of growth. My summative school la my summative score last year was
a 74 at the accomplish. I grow my students. This year in MOI, I had 30 kids double digit growth on
MOY. I also had 74 students pass, or I'm sorry, pass the MOI, show some kind of growth. I my
struggle is I do not have support.

[03:05:30–03:06:00]
As a science teacher, I had to internalize slide decks with new science takes and curriculum that
didn't always align with curriculum and conflicting district expectations and campus requirements.
On 10 3, I went to a PD where you guys pre the district presented a coaching video. I at that time I
had not been coached by my admin team. That was two months into the school year. At that time, I
made a meeting with my appraiser and addressed it. Thank you.",,,,,,0,5
93,3:06:00,3:08:00,"[03:06:00–03:06:30]
Cora Noel, I want to talk about that uh news item from yesterday. Houston family demands action
after second grader allegedly assaulted at HISD Elementary School, which is my daughter's elementary
school. What I found especially galling aside from it happening at all was this part. The school
stated that their hands are tied due to TEA's current management of HISD. This makes it sound like
you've stopped the teachers and administrators from acting on their own to help. Why? And why did I
have to learn it?

[03:06:30–03:07:00]
Why did I have to learn about this from the local news and not from your office coming to us parents
with a plan of action on how to address this and ensure safe practices in the future? Communication
is important and being proactive would go a long way. Why would you demand high attendance rates but
fail to make sure our children are safe while they're in your care? Why would you drastically reduce
the availability of counselors, wraparound specialists, and nurses who can see and address these
types of situations? It's almost like you want the district to fail. Now, we parents didn't hire
you, but you work for us, and we say that failure is not an option.

[03:07:00–03:07:30]
Thank you. Pictures here of what happens around Shady Dale since I live in that neighborhood. Please
don't start the clock because this is just for you, superintendent. They had trucks there, telephone
poles, they were building, they were doing infrastructure.

[03:07:30–03:08:00]
Infrastructure, telephone poles waving over our heads, round the corner, Winfield Road, little two
little schools you got over there. Thurgood Marshall, which is a primary school, and then yes, Prep.
Terrible. Couldn't even get a flag, man. $40 million. Houston isn't growing, baby. You can look and
tell it's not growing. Why? You have horrible schools. One thing I want to thank all of you. My
older sister isn't live moving here from Altadena, California. She",,,,,,0,5
94,3:08:00,3:10:00,"[03:08:30–03:09:00]
prefer she prefers the burn crisp Altadina and her neighbors to the drama that's going on in these
schools. A thousand thanks, Mike, because she is horrible. Thank you. Thank you. Hi. Hi. My name is
Devana Tremble. I am a

[03:09:00–03:09:30]
parent of two students that attend NES campuses, and I am happy with my kids' school. While the
additional resources may be improving learning outcomes, I have not seen it improve my kids' social
and emotional development. Our students are carrying more than just backpacks into the classroom. My
child has ADHD. In my experience, my son's campus does not have the appropriate resources to support
the diagnosis. Academic success is dependent on the whole student's well being. If we do not address
student mental health, we are not just affected.

[03:09:30–03:10:00]
Are not just affecting their test scores, we are affecting their lives. 504s and IEPs are a start,
but things can be improved. Our schools need more trained counselors, social workers, and mental
health support. I am asking you to prioritize just as much funding for the social and emotional
development of kids as you do for their academic development. I urge you to prioritize resources for
HR. Thank you.",,,,,,0,5
95,3:10:00,3:12:00,"[03:10:00–03:10:30]
And Jessica Campos, are you present? Anna Luzuriaga and Jessica Campos. Okay, we're gonna move to
Zoom speakers. Dr. Benzone, please go ahead. But while some children are blessed with certified
teachers, too many are left without. While some teachers endured the chaos of Miles NES experiment,
many skilled, seasoned certified have been driven out by a top

[03:10:30–03:11:00]
By a toxic, disrespectful system. He promised excellence, but delivered exhaustion. He promised
results, but delivered spin bikes for children, too tired to dream. To my colleagues who got pink
slips instead of praise, I see you. One special ed teacher with over 20 years of service was
reassigned to work from home today. Not yesterday, not tomorrow. The paperwork said April. Today he
was sent away. In agenda item three, students spoke of fear, burnout, and lost passion.

[03:11:00–03:11:30]
Passion. Our children are worried for their teachers. So I say, fire not the teachers but the
tyrant. Give Mike Miles a pink slip. And board, go ahead and write yours too. Because our children
deserve better. Thank you. Zamina Costa, please turn your camera on. You may begin. Well, I wanted
to mainly just talk about um just mainly like my issues with the NES program and how it mainly
affects.

[03:11:30–03:12:00]
IB programs at school. At my high school, Chavez, Caesar Chavez High School, we have an
international baccalaureate program. And of course, the program works very differently compared to
traditional classes. And typically, from what I've seen, especially like with my teachers and my
classmates, is that there seems to be like a dissonance between how IB structured classes work and",,,,,,0,5
96,3:12:00,3:14:00,"[03:12:00–03:12:30]
then NES programming or um HISD like programming and typically my teachers tend to struggle when
balancing both of these out uh especially because IB curriculum is like very non-traditional and um
to consistently like abide by these programs it makes things like really tedious very difficult.
Thank you. Thank you. Eduardo Brito

[03:13:00–03:13:30]
Rito, you may begin. My son dreaded hearing uh that his teacher wasn't coming back. I asked him if
he wanted to say something to Mike Miles. He said, Who's that? I thought, wow, I wish we could all
live in such bliss where we didn't know you. I heard that the district announced there would be no
more expansion of NES next year, but our non NES campus actually has to conduct classes with the NES
structure. What guile.

[03:13:30–03:14:00]
Centers, but instead use them to bolster the school to prison pipeline. Worksheets over textbooks,
teachers are the printhouses. Computers are tools, not replacements. You use them to destroy
curriculum and the educational environment. You are the reason enrollment numbers are down. Mr.
Don't Play Politics with Our Kids is funneling them into privatized schools while turning the
remaining kids into cat and fodder to fill his pockets. Thank you. Thank you. Sierra Castillo,
please turn your camera on.",,,,,,0,5
97,3:14:00,3:16:00,"[03:14:00–03:14:30]
And you may begin. Hi. Hi, I'm a resident of the Near North Side and a mom of two HISD kids. I'm a
proud graduate of former Dave Jeff Davis and now Northside High School, and I'm here because I heard
that there are over 60 people that have been fired or otherwise not renewed at Northside High School
and several at my daughter's school at Lanier Middle School. I'm asking you to rethink how you value
our teachers' contributions. I may be a little bit biased, but at Jeff Davis, our graduating class
was one of the most special to come out of the Northside. Our graduates went to high ranking
universities such as UT, Drexel, Princeton.

[03:14:30–03:15:00]
Princeton, Rice, and so many more. But most of us wouldn't have gotten there without the push from
unconventional teachers, some of whom I still keep in contact with 30 years later, one of whom is my
PhD advisor. I say unconventional because their methods were anything but textbook, but they showed
up every day and they were invested in me. Their impact was so much more than progress on
standardized test scores or the traditional student outcome measures. Many of these teachers I had
then and now those at my daughter's school. Thank you. I ask you to just reassess.

[03:15:00–03:15:30]
how you're reevaluating how you're evaluating teacher and discontinue the non renewals. Amy
Erickson, you may begin. This uh Amy Erickson, HISD parent. This teacher appreciation week,
volunteers across the district showed up to uplift educators. However, teachers deserve so much more
than a celebration. They need real support and reassurance during the chaos and demoralization this
administration brings. I think back to a teacher from my childhood who believed in me, who made me
feel seen. That kind

[03:15:30–03:16:00]
of impact stays with you for life. I know so many of you have a story like that a teacher who
changed the course of your life. Our children deserve the same chance to be inspired. But when that
only happens when our teachers are empowered, not ignored, when they are treated like professionals,
not obstacles. Our teachers show up every day for our kids despite the challenges, but how long can
they keep doing it without real support? This district cannot thrive if his teachers are ignored,
dismissed, and driven away. Let's listen and lead with respect, because when we support teachers, we
support",,,,,,0,5
98,3:16:00,3:18:00,"[03:16:00–03:16:30]
students and our futures. Thank you. Thank you. Sister Mama Sonia Lucas Roberts, you may begin.
Teachers, this week, we adore you, we worship you for all that you do. And by the way, here's a pink
slip.

[03:17:00–03:17:30]
from Mike Miles and the board. You know what? Hmm. You know what? You know what? Goodbye. Can you
see my pink slip? If not, imagine it in your head. Hate us, ignore us, y'all disappoint us. Y'all
don't really care about us. Thank you. Audrey Nath, please begin. Hi, my name is Audrey Nath. I'm a
parent of a kindergartner at Wharton, Dual Language Academy.

[03:17:30–03:18:00]
Academy. And in honor of Teacher Appreciation Week, I want to say that my daughter's teacher, Samira
Casares, has been doing a phenomenal job. My daughter, right here, comes home telling me everything
in English and Spanish. And I just wanted to say that in the spirit of Teacher Appreciation Week,
our teachers don't need more micromanaging. Our teachers need support. Our students need support. We
need our wraparound services. And it's disheartening to me to see teachers being forced out. And I
just want to say it's not our teachers that need to be leaving. I think that the pink slips need to
be going to the",,,,,,0,5
99,3:18:00,3:20:00,"[03:18:00–03:18:30]
unelected board of managers. Thank you so much. Thank you. Crystal Norman, please turn your camera
on. And you may begin. Good evening. My name is Crystal Norman. I'm a proud parent and HIZ taxpayer
from Northeast Houston, where I grew up. Tonight I'm speaking on behalf of my neighbors and
community members who really want to share.

[03:18:30–03:19:00]
how this takeover is hurting their kids. There's been more fights, unreported. Kids tell me that the
ENS curriculum doesn't challenge them at all, and the food has gotten worse since October of this
year. Boil milk, the meats.

[03:19:00–03:19:30]
The meat smells off, and sometimes there's mold. Is this just in our schools in Northeast Houston or
is this across the district? Was my question and our concerns. Um, our kids deserve real healthy
meals. They can't focus, behave, or learn when they're distracted by hunger or discouraged by what's
on their tray. Our students and our teachers uh deserve better. Thank you. Russell Piper, please
turn your camera on and you may begin.

[03:19:30–03:20:00]
Turn my camera on. Good evening. My name is Russell Piper, and I have a first and fifth grader who
have been HIC students from pre-K and Kinder. They both used to enjoy their school days and would
come home with stories of what activities they had done and what they had learned. Now we see them
both struggle to get excited about school where they get to go, they get quick-cutter instruction,
and then are sent to do packets as a reward showing understanding and comprehension. The cruelest
part is that this reward is a team center in the bones of their old library. The library was once a
constant source.",,,,,,0,5
